coding	meaning	node_id	parent_id	selectable
2211027	Homeopath (medically qualified)	2211027	2211	Y
2211028	Homoeopath (medically qualified)	2211028	2211	Y
2211029	LRCP	2211029	2211	Y
2211030	Laryngologist	2211030	2211	Y
2211031	Lecturer (surgery)	2211031	2211	Y
2211032	Lecturer (medicine)	2211032	2211	Y
2211033	MRCP	2211033	2211	Y
2211034	MRCS	2211034	2211	Y
2211035	Nephrologist, consultant	2211035	2211	Y
2211036	Neurologist	2211036	2211	Y
2211037	Obstetrician	2211037	2211	Y
2211038	Obstetrician, consultant	2211038	2211	Y
2211039	Officer, house (hospital service)	2211039	2211	Y
2211040	Officer, medical	2211040	2211	Y
2211041	Oncologist	2211041	2211	Y
2211042	Ophthalmologist	2211042	2211	Y
2211043	Otologist	2211043	2211	Y
2211044	Otorhinolaryngologist	2211044	2211	Y
2211045	Paediatrician	2211045	2211	Y
2211046	Physician	2211046	2211	Y
2211047	Physician, consultant	2211047	2211	Y
2211048	Practitioner, general	2211048	2211	Y
2211049	Practitioner, homeopathic (medically qualified)	2211049	2211	Y
2211050	Practitioner, homoeopathic (medically qualified)	2211050	2211	Y
2211051	Practitioner, medical	2211051	2211	Y
2211052	Practitioner, medical, general	2211052	2211	Y
2211053	Practitioner, medical, registered	2211053	2211	Y
2211054	Proctologist	2211054	2211	Y
2211055	Professor (surgery)	2211055	2211	Y
2211056	Professor (medicine)	2211056	2211	Y
2211057	Psychiatrist	2211057	2211	Y
2211058	Psychiatrist, consultant	2211058	2211	Y
2211059	Psycho-analyst	2211059	2211	Y
2211060	Radiodiagnostician	2211060	2211	Y
2211061	Radiologist	2211061	2211	Y
2211062	Radiologist, consultant	2211062	2211	Y
2211063	Radiotherapist	2211063	2211	Y
2211064	Reader (surgery)	2211064	2211	Y
2211065	Reader (medicine)	2211065	2211	Y
2211066	Referee (government: medical)	2211066	2211	Y
2211067	Registrar (hospital service)	2211067	2211	Y
2211068	Rheumatologist	2211068	2211	Y
2211069	Specialist, associate (hospital service)	2211069	2211	Y
2211070	Specialist, ear, nose and throat	2211070	2211	Y
2211071	Superintendent, medical	2211071	2211	Y
2211072	Surgeon	2211072	2211	Y
2211073	Surgeon, consultant	2211073	2211	Y
2211074	Urologist	2211074	2211	Y
2211075	Venereologist	2211075	2211	Y
2212001	Psychologist	2212001	2212	Y
2212002	Psychologist, clinical	2212002	2212	Y
2212003	Psychometrist	2212003	2212	Y
2213001	Chemist (pharmaceutical)	2213001	2213	Y
2213002	Chemist (retail trade)	2213002	2213	Y
2213003	Chemist and druggist (retail trade)	2213003	2213	Y
2213004	Chemist, homeopathic	2213004	2213	Y
2213005	Chemist, homoeopathic	2213005	2213	Y
2213006	Chemist, nos	2213006	2213	Y
2213007	Chemist, pharmaceutical	2213007	2213	Y
2213008	Chemist, photographic	2213008	2213	Y
2213009	Druggist	2213009	2213	Y
2213010	MPS	2213010	2213	Y
2213011	Pharmaceutist	2213011	2213	Y
2213012	Pharmacist	2213012	2213	Y
2213013	Pharmacologist	2213013	2213	Y
2213014	Toxicologist	2213014	2213	Y
2214001	Optician	2214001	2214	Y
2214002	Optician, ophthalmic	2214002	2214	Y
2214003	Optologist	2214003	2214	Y
2214004	Optometrist	2214004	2214	Y
2215001	Consultant, dental	2215001	2215	Y
2215002	Dentist	2215002	2215	Y
2215003	Fellow (research, dentistry)	2215003	2215	Y
2215004	Fellow (dentistry)	2215004	2215	Y
2215005	Fellow (university: dentistry)	2215005	2215	Y
2215006	Lecturer (dentistry)	2215006	2215	Y
2215007	Officer, dental	2215007	2215	Y
2215008	Orthodontist	2215008	2215	Y
2215009	Periodontist	2215009	2215	Y
2215010	Practitioner, dental	2215010	2215	Y
2215011	Professor (dentistry)	2215011	2215	Y
2215012	Reader (dentistry)	2215012	2215	Y
2215013	Surgeon, dental	2215013	2215	Y
2216001	Consultant, veterinary	2216001	2216	Y
2216002	Inspector, veterinary	2216002	2216	Y
2216003	MRCVS	2216003	2216	Y
2216004	Officer, field, veterinary	2216004	2216	Y
2216005	Officer, investigating, veterinary	2216005	2216	Y
2216006	Officer, investigation, veterinary	2216006	2216	Y
2216007	Officer, research, veterinary	2216007	2216	Y
2216008	Officer, veterinary	2216008	2216	Y
2216009	Practitioner, veterinary	2216009	2216	Y
2216010	Psychologist, pet	2216010	2216	Y
2216011	Surgeon, veterinary	2216011	2216	Y
2216012	Veterinarian	2216012	2216	Y
2311001	Dean (higher education, university)	2311001	2311	Y
2311002	Director of studies (higher education, university)	2311002	2311	Y
2311003	Director, course (higher education, university)	2311003	2311	Y
2311004	Fellow (university)	2311004	2311	Y
2311005	Head (higher education, university)	2311005	2311	Y
2311006	Head of department (higher education, university)	2311006	2311	Y
2311007	Head of school (higher education, university)	2311007	2311	Y
2311008	Instructor (higher education, university)	2311008	2311	Y
2311009	Lecturer (higher education, university)	2311009	2311	Y
2311010	Lecturer, political	2311010	2311	Y
2311011	Lecturer, polytechnic	2311011	2311	Y
2311012	Lecturer, university	2311012	2311	Y
2311013	Officer, research (university)	2311013	2311	Y
2311014	Principal (higher education, university)	2311014	2311	Y
2311015	Professor (higher education, university)	2311015	2311	Y
2311016	Professor, university	2311016	2311	Y
2311017	Provost (higher education, university)	2311017	2311	Y
2311018	Reader (university)	2311018	2311	Y
2311019	Rector (university)	2311019	2311	Y
2311020	Teacher (higher education, university)	2311020	2311	Y
2311021	Tutor (higher education, university)	2311021	2311	Y
2311022	Tutor, course (higher education, university)	2311022	2311	Y
2311023	Vice-chancellor (university)	2311023	2311	Y
2312001	Dean (further education)	2312001	2312	Y
2312002	Director of studies (further education)	2312002	2312	Y
2312003	Head (further education)	2312003	2312	Y
2312004	Head of department (further education)	2312004	2312	Y
2312005	Head of faculties (further education)	2312005	2312	Y
2312006	Instructor (further education)	2312006	2312	Y
2312007	Instructor, woodwork (further education)	2312007	2312	Y
2312008	Leader, course (further education)	2312008	2312	Y
2312009	Lecturer	2312009	2312	Y
2312010	Lecturer (further education)	2312010	2312	Y
2312011	Lecturer, college (further education)	2312011	2312	Y
2312012	Principal (further education)	2312012	2312	Y
2312013	Professor (further education)	2312013	2312	Y
2312014	Provost (further education)	2312014	2312	Y
2312015	Teacher (further education)	2312015	2312	Y
2312016	Teacher (tertiary college)	2312016	2312	Y
2312017	Teacher, dance (further education)	2312017	2312	Y
2312018	Teacher, music (further education)	2312018	2312	Y
2312019	Tutor (further education)	2312019	2312	Y
2313001	Adviser (education)	2313001	2313	Y
2313002	Adviser, education	2313002	2313	Y
2313003	Director of education	2313003	2313	Y
2313004	HMIS	2313004	2313	Y
2313005	Inspector (OFSTED)	2313005	2313	Y
2313006	Inspector (education)	2313006	2313	Y
2313007	Inspector of schools	2313007	2313	Y
2313008	Inspector, education	2313008	2313	Y
2313009	Inspector, school	2313009	2313	Y
2313010	Officer, development, curriculum	2313010	2313	Y
2313011	Officer, education	2313011	2313	Y
2314001	Director of studies (secondary school)	2314001	2314	Y
2314002	Director of studies (sixth form college)	2314002	2314	Y
2314003	Head (secondary school)	2314003	2314	Y
2314004	Head (sixth form college)	2314004	2314	Y
2314005	Head of department (secondary school)	2314005	2314	Y
2314006	Head of department (sixth form college)	2314006	2314	Y
2314007	Instructor (secondary school)	2314007	2314	Y
2314008	Instructor (secondary school, physical training)	2314008	2314	Y
2314009	Instructor (sixth form college)	2314009	2314	Y
2314010	Instructor, training, physical (secondary school)	2314010	2314	Y
2314011	Instructor, woodwork (secondary school)	2314011	2314	Y
2314012	Instructor, woodwork (sixth form college)	2314012	2314	Y
2314013	Lecturer (secondary school)	2314013	2314	Y
2314014	Lecturer (sixth form college)	2314014	2314	Y
2314015	Master (secondary school)	2314015	2314	Y
2314016	Master (sixth form college)	2314016	2314	Y
2314017	Master, head (secondary school)	2314017	2314	Y
2314018	Master, head (sixth form college)	2314018	2314	Y
2314019	Master, house (secondary school)	2314019	2314	Y
2314020	Master, house (sixth form college)	2314020	2314	Y
2314021	Master, school (secondary school)	2314021	2314	Y
2314022	Master, school (sixth form college)	2314022	2314	Y
2314023	Mistress (secondary school)	2314023	2314	Y
2314024	Mistress (sixth form college)	2314024	2314	Y
2314025	Mistress, head (secondary school)	2314025	2314	Y
2314026	Mistress, head (sixth form college)	2314026	2314	Y
2314027	Mistress, house (secondary school)	2314027	2314	Y
2314028	Mistress, house (sixth form college)	2314028	2314	Y
2314029	Mistress, school (secondary school)	2314029	2314	Y
2314030	Mistress, school (sixth form college)	2314030	2314	Y
2314031	Monk (secondary school: teaching)	2314031	2314	Y
2314032	Nun (secondary school: teaching)	2314032	2314	Y
2314033	Principal (secondary school)	2314033	2314	Y
2314034	Principal (sixth form college)	2314034	2314	Y
2314035	Teacher (secondary school)	2314035	2314	Y
2314036	Teacher (sixth form college)	2314036	2314	Y
2314037	Teacher, dance (secondary school)	2314037	2314	Y
2314038	Teacher, head (secondary school)	2314038	2314	Y
2314039	Teacher, head (sixth form college)	2314039	2314	Y
2314040	Teacher, music (secondary school)	2314040	2314	Y
2314041	Tutor (secondary school)	2314041	2314	Y
2314042	Tutor (sixth form college)	2314042	2314	Y
2315001	Head (nursery school)	2315001	2315	Y
2315002	Head (primary school)	2315002	2315	Y
2315003	Instructor (nursery school)	2315003	2315	Y
2315004	Instructor (primary school)	2315004	2315	Y
2315005	Master (nursery school)	2315005	2315	Y
2315006	Master (primary school)	2315006	2315	Y
2315007	Master, head (nursery school)	2315007	2315	Y
2315008	Master, head (primary school)	2315008	2315	Y
2315009	Master, house (nursery school)	2315009	2315	Y
2315010	Master, house (primary school)	2315010	2315	Y
2315011	Master, school (nursery school)	2315011	2315	Y
2315012	Master, school (primary school)	2315012	2315	Y
2315013	Mistress (nursery school)	2315013	2315	Y
2315014	Mistress (primary school)	2315014	2315	Y
2315015	Mistress, head (nursery school)	2315015	2315	Y
2315016	Mistress, head (primary school)	2315016	2315	Y
2315017	Mistress, house (nursery school)	2315017	2315	Y
2315018	Mistress, house (primary school)	2315018	2315	Y
2315019	Mistress, school (nursery school)	2315019	2315	Y
2315020	Mistress, school (primary school)	2315020	2315	Y
2315021	Monk (primary school: teaching)	2315021	2315	Y
2315022	Nun (primary school: teaching)	2315022	2315	Y
2315023	Principal (primary school)	2315023	2315	Y
2315024	Teacher (junior school)	2315024	2315	Y
2315025	Teacher (kindergarten)	2315025	2315	Y
2315026	Teacher (nursery school)	2315026	2315	Y
2315027	Teacher (primary school)	2315027	2315	Y
2315028	Teacher, dance (primary school)	2315028	2315	Y
2315029	Teacher, head (nursery school)	2315029	2315	Y
2315030	Teacher, head (primary school)	2315030	2315	Y
2315031	Teacher, infant	2315031	2315	Y
2315032	Teacher, music (primary school)	2315032	2315	Y
2316001	Coordinator, needs, special	2316001	2316	Y
2316002	Educationalist, needs, special	2316002	2316	Y
2316003	Head (special school)	2316003	2316	Y
2316004	Instructor (special school)	2316004	2316	Y
2316005	Lecturer (special school)	2316005	2316	Y
2316006	Master (special school)	2316006	2316	Y
2316007	Master, head (special school)	2316007	2316	Y
2316008	Master, house (special school)	2316008	2316	Y
2316009	Master, school (special school)	2316009	2316	Y
2316010	Mistress (special school)	2316010	2316	Y
2316011	Mistress, head (special school)	2316011	2316	Y
2316012	Mistress, house (special school)	2316012	2316	Y
2316013	Mistress, school (special school)	2316013	2316	Y
2316014	Owner (school: special)	2316014	2316	Y
2316015	Principal (special school)	2316015	2316	Y
2316016	Teacher (special needs)	2316016	2316	Y
2316017	Teacher (special school)	2316017	2316	Y
2316018	Teacher of the deaf	2316018	2316	Y
2316019	Teacher, dance (special school)	2316019	2316	Y
2316020	Teacher, head (special school)	2316020	2316	Y
2316021	Teacher, needs, special	2316021	2316	Y
2316022	Tutor (special needs)	2316022	2316	Y
2316023	Tutor, needs, special	2316023	2316	Y
2317001	Administrator (higher education, university)	2317001	2317	Y
2317002	Administrator, university	2317002	2317	Y
2317003	Bursar	2317003	2317	Y
2317004	Coordinator, project (education)	2317004	2317	Y
2317005	Head of administration (education)	2317005	2317	Y
2317006	Manager (education)	2317006	2317	Y
2317007	President (college)	2317007	2317	Y
2317008	Registrar (educational services)	2317008	2317	Y
2319001	Assistant, language	2319001	2319	Y
2319002	Consultant, education	2319002	2319	Y
2319003	Consultant, educational	2319003	2319	Y
2319004	Examiner (examination board)	2319004	2319	Y
2319005	Governess	2319005	2319	Y
2319006	Instructor, music	2319006	2319	Y
2319007	Manager, school, language	2319007	2319	Y
2319008	Marker, exam	2319008	2319	Y
2319009	Moderator (examination board)	2319009	2319	Y
2319010	Officer, examinations (examination board)	2319010	2319	Y
2319011	Organiser (adult education centre)	2319011	2319	Y
2319012	Owner (nursery: children's)	2319012	2319	Y
2319013	Owner (school: dancing)	2319013	2319	Y
2319014	Owner (school: language)	2319014	2319	Y
2319015	Owner (school: nursery)	2319015	2319	Y
2319016	Owner (school: primary)	2319016	2319	Y
2319017	Owner (school: secondary)	2319017	2319	Y
2319018	Owner, nursery, children's	2319018	2319	Y
2319019	Owner, school, dancing	2319019	2319	Y
2319020	Owner, school, language	2319020	2319	Y
2319021	Principal (dancing school)	2319021	2319	Y
2319022	Principal (evening institute)	2319022	2319	Y
2319023	Principal (training establishment)	2319023	2319	Y
2319024	Principal, school (music, private)	2319024	2319	Y
2319025	Principal, school (dancing, private)	2319025	2319	Y
2319026	TEFL	2319026	2319	Y
2319027	Teacher (musical instruments)	2319027	2319	Y
2319028	Teacher (private)	2319028	2319	Y
2319029	Teacher (adult education centre)	2319029	2319	Y
2319030	Teacher (evening institute)	2319030	2319	Y
2319031	Teacher of English as a foreign language	2319031	2319	Y
2319032	Teacher, dance	2319032	2319	Y
2319033	Teacher, dancing	2319033	2319	Y
2319034	Teacher, education, adult	2319034	2319	Y
2319035	Teacher, music	2319035	2319	Y
2319036	Teacher, music, peripatetic	2319036	2319	Y
2319037	Tutor (private)	2319037	2319	Y
2319038	Tutor (adult education centre)	2319038	2319	Y
2319039	Tutor (evening institute)	2319039	2319	Y
2319040	Tutor, home	2319040	2319	Y
2319041	Tutor, private	2319041	2319	Y
2321001	Adviser, scientific	2321001	2321	Y
2321002	Associate, research (medical)	2321002	2321	Y
2321003	Fellow, research, university (sciences)	2321003	2321	Y
2321004	Officer, experimental, chief	2321004	2321	Y
2321005	Officer, experimental, senior	2321005	2321	Y
2321006	Officer, scientific	2321006	2321	Y
2321007	Scientist	2321007	2321	Y
2321008	Scientist, research	2321008	2321	Y
2321009	Scientist, research, operational	2321009	2321	Y
2322001	Anthropologist	2322001	2322	Y
2322002	Antiquary	2322002	2322	Y
2322003	Archaeologist	2322003	2322	Y
2322004	Assistant, research (historical)	2322004	2322	Y
2322005	Assistant, research (government)	2322005	2322	Y
2322006	Assistant, site, archaeologist	2322006	2322	Y
2322007	Associate, research (historical)	2322007	2322	Y
2322008	Associate, research (economic)	2322008	2322	Y
2322009	Associate, research (government)	2322009	2322	Y
2322010	Criminologist	2322010	2322	Y
2322011	Egyptologist	2322011	2322	Y
2322012	Epidemiologist	2322012	2322	Y
2322013	Ethnologist	2322013	2322	Y
2322014	Ethnomusicologist	2322014	2322	Y
2322015	Etymologist	2322015	2322	Y
2322016	Fellow, research, university (social sciences)	2322016	2322	Y
2322017	Genealogist	2322017	2322	Y
2322018	Geographer	2322018	2322	Y
2322019	Historian	2322019	2322	Y
2322020	Linguist	2322020	2322	Y
2322021	Officer, research (government)	2322021	2322	Y
2322022	Officer, research (historical)	2322022	2322	Y
2322023	Officer, research, political	2322023	2322	Y
2322024	Officer, survey, social (government)	2322024	2322	Y
2322025	Officer, survey, social, assistant (government)	2322025	2322	Y
2322026	Officer, survey, social, principal (government)	2322026	2322	Y
2322027	Officer, survey, social, senior (government)	2322027	2322	Y
2322028	Palaeographist	2322028	2322	Y
2322029	Philologist	2322029	2322	Y
2322030	Philosopher	2322030	2322	Y
2322031	Researcher (historical)	2322031	2322	Y
2322032	Researcher (government)	2322032	2322	Y
2322033	Researcher, political	2322033	2322	Y
2322034	Scientist, behavioural	2322034	2322	Y
2322035	Scientist, political	2322035	2322	Y
